PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
8998149,"Hugo Gonzalez",3100,SG/SF,BOS,BKN,160987,1590553,,14.5,3.33,2.78,0.57,0.51,0.49,0.49,0.05,3.9,6.11,6.68,0.54,3.35,1.76,0.8,1.57,0.43,0.21,3.33,1.31,8.65,8.65,8.75,2.82,0.48%,125,126,FRI,622359,29,8998149,4.7,13.59,0,0,0.03,4.63,6.95,8.75,10.55,13.38,14.67,20.33,
3583585,"Ron Harper",3000,SF/PF,BOS,BKN,160987,1133934,,11.5,2.53,1.62,0.92,0.64,0.19,0.24,0.34,3.45,4.15,5.07,0.58,2.54,0.74,0.22,2.71,0.24,0.17,3.45,0.86,7.4,7.4,7.32,2.44,0.35%,125,126,FRI,69896,34,3583585,3.59,12.11,0,0,0.01,3.53,5.55,7.32,9.09,11.86,13.13,18.68,
18595,"Dennis Schroder",5100,PG,CLE,DET,160986,739958,,32,15.44,2.62,5.97,1.95,2.57,1.54,0.4,21.41,18.06,24.03,1.94,8.59,7.67,3.09,5.53,4.13,3.41,13.2,5.04,30.79,30.79,31.31,6.14,39.33%,131,132,FRI,12453,38,18595,23.24,40.25,33.68,33.68,37.59,23.29,27.69,31.31,34.42,39.85,41.92,51.75,
18946,"Larry Nance Jr.",3000,PF/C,CLE,DET,160986,603640,,12,3.27,2.7,0.93,0.45,0.55,0.74,0.08,4.2,5.97,6.9,0.82,3.63,1.74,0.8,1.2,0.43,0.3,2.94,1.25,9.82,9.82,9.63,3.21,0.05%,131,132,FRI,12097,39,18946,5.41,14.65,0,0,0.13,5.21,7.55,9.63,11.45,14.58,16.14,21.86,
37794,"Jarrett Allen",7800,C,CLE,DET,160986,956574,,32,18.12,9.75,1.59,0.01,1.89,0.92,0.81,19.71,27.87,29.46,1.73,11.34,10.17,6.93,0.16,5.74,4.24,10.33,6.94,35.51,35.51,35.84,4.59,8.17%,131,132,FRI,38286,40,37794,27.75,44.45,6.2,6.2,5.75,27.85,32.23,35.84,39.19,44.09,46.15,55.44,
2439420,"Sam Merrill",4800,SG/SF,CLE,DET,160986,953106,,32,13.19,2.61,2.06,3.68,1.11,0.66,0.31,15.25,15.8,17.86,0.97,4.67,1.39,0.63,8.95,1.03,0.91,10.34,4.31,21.21,21.21,22.77,4.74,3.78%,131,132,FRI,72801,44,2439420,15.22,30.28,8.51,8.51,9.82,15.35,19.7,22.77,26.1,31.47,33.77,44.26,
3005190,"Evan Mobley",8300,PF/C,CLE,DET,160986,1231862,,28,15.87,7.11,2.6,1.01,2.23,0.65,1.41,18.47,22.98,25.58,2.06,9.71,8.8,4.78,2.93,4.77,3.25,11.73,5.79,32.25,32.25,32.35,3.9,1.35%,131,132,FRI,149666,45,3005190,24.57,40.88,3.08,3.08,0.94,24.64,28.87,32.35,35.59,41.06,43.3,52.26,
4934240,"Craig Porter",3500,PG,CLE,DET,160986,1236197,,23,6.83,2.96,4.11,0.76,1.67,1.26,0.51,10.94,9.79,13.9,1.77,7.07,4.17,1.89,1.97,1.23,0.79,6.14,2.65,20.19,20.19,19.78,5.65,5.81%,131,132,FRI,180209,47,4934240,13.74,26.64,7.97,7.97,16.74,13.69,17.24,19.78,22.57,26.63,28.4,36.27,
6412819,"Jaylon Tyson",5600,SF,CLE,DET,160986,1342747,,33,18.04,5.91,2.12,2.72,2.55,0.91,0.33,20.16,23.95,26.07,1.24,8.03,8.22,3.89,6.17,2.7,2.1,14.39,6.61,29.48,29.48,31.25,5.58,36.99%,131,132,FRI,180082,48,6412819,22.94,40.4,30.8,30.8,27.38,22.99,27.63,31.25,35.12,41.06,43.39,54.24,
7796671,"Nae'Qwan Tomlin",3300,PF,CLE,DET,160986,1403628,,19,6.29,2.8,0.64,0.5,0.58,0.9,0.54,6.93,9.09,9.73,1.44,3.44,3.99,1.81,2.28,1.57,1.19,6.27,2.31,14.35,14.35,13.59,4.12,0.31%,131,132,FRI,245036,50,7796671,8.48,19.39,1.12,1.12,1.82,8.62,11.24,13.59,15.94,19.6,21.17,27.97,
